D,M,4
E,M,2
E,m,2
A,M,4
D,M,4
A,M,4
D,M,2
A,M,2
D,M,4
A,M,4
A,M,5
E,M,3
E,M,5
F,m,3
D,M,2
E,M,2
G#,M,2
A,M,2
D,M,2
E,M,4
A,M,4
A,M,4
A,m,8
F,M,4
G,M,4
A,m,8
A,M,4
D,M,4
B,m,4
E,m,4
A,M,4
A,m,4
G,M,4
D,M,4
G,M,4
